"Plot Title: 20819391"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20819391, SEN S/N: 20819391)","Temp, °F (LGR S/N: 20819391, SEN S/N: 20819391)","DO Adj Conc, mg/L (LGR S/N: 20819391)","DO Percent Sat, % (LGR S/N: 20819391)","Coupler Detached (LGR S/N: 20819391)","Sensor Data Error (LGR S/N: 20819391)","Coupler Attached (LGR S/N: 20819391)","Host Connected (LGR S/N: 20819391)","Stopped (LGR S/N: 20819391)","End Of File (LGR S/N: 20819391)"
3652,09/01/25 04:28:28 AM,10.52,72.54,9.05,121.5,,,,,,
3653,09/01/25 04:33:28 AM,10.47,72.54,9.01,121.0,,,,,,
3654,09/01/25 04:38:28 AM,10.46,72.54,9.00,120.8,,,,,,
3655,09/01/25 04:43:28 AM,10.42,72.57,8.96,120.4,,,,,,
3656,09/01/25 04:48:28 AM,10.37,72.61,8.92,119.9,,,,,,
3657,09/01/25 04:53:28 AM,10.33,72.61,8.89,119.4,,,,,,
3658,09/01/25 04:58:28 AM,10.28,72.64,8.84,118.9,,,,,,
3659,09/01/25 05:03:28 AM,10.25,72.68,8.82,118.6,,,,,,
3660,09/01/25 05:08:28 AM,10.23,72.68,8.80,118.4,,,,,,
3661,09/01/25 05:13:28 AM,10.20,72.68,8.78,118.0,,,,,,
3662,09/01/25 05:18:28 AM,10.18,72.68,8.76,117.8,,,,,,
3663,09/01/25 05:23:28 AM,10.15,72.68,8.73,117.4,,,,,,
3664,09/01/25 05:28:28 AM,10.14,72.68,8.72,117.3,,,,,,
3665,09/01/25 05:33:28 AM,10.17,72.68,8.75,117.7,,,,,,
3666,09/01/25 05:38:28 AM,10.20,72.68,8.78,118.0,,,,,,
3667,09/01/25 05:43:28 AM,10.26,72.68,8.83,118.7,,,,,,
3668,09/01/25 05:48:28 AM,10.29,72.68,8.85,119.1,,,,,,
3669,09/01/25 05:53:28 AM,10.27,72.64,8.84,118.8,,,,,,
3670,09/01/25 05:58:28 AM,10.30,72.64,8.86,119.1,,,,,,
3671,09/01/25 06:03:28 AM,10.31,72.64,8.87,119.2,,,,,,
3672,09/01/25 06:08:28 AM,10.32,72.61,8.88,119.3,,,,,,
3673,09/01/25 06:13:28 AM,10.36,72.61,8.91,119.8,,,,,,
3674,09/01/25 06:18:28 AM,10.37,72.61,8.92,119.9,,,,,,
3675,09/01/25 06:23:28 AM,10.34,72.61,8.90,119.5,,,,,,
3676,09/01/25 06:28:28 AM,10.38,72.61,8.93,120.0,,,,,,
3677,09/01/25 06:33:28 AM,10.38,72.61,8.93,120.0,,,,,,
3678,09/01/25 06:38:28 AM,10.35,72.57,8.90,119.6,,,,,,
3679,09/01/25 06:43:28 AM,10.28,72.57,8.84,118.8,,,,,,
3680,09/01/25 06:48:28 AM,10.24,72.57,8.81,118.3,,,,,,
3681,09/01/25 06:53:28 AM,10.16,72.57,8.74,117.4,,,,,,
3682,09/01/25 06:58:28 AM,10.05,72.57,8.65,116.1,,,,,,
3683,09/01/25 07:03:28 AM,9.99,72.54,8.59,115.4,,,,,,
3684,09/01/25 07:08:28 AM,9.94,72.54,8.55,114.8,,,,,,
3685,09/01/25 07:13:28 AM,9.97,72.50,8.58,115.1,,,,,,
3686,09/01/25 07:18:28 AM,9.93,72.50,8.54,114.7,,,,,,
3687,09/01/25 07:23:28 AM,9.90,72.46,8.52,114.3,,,,,,
3688,09/01/25 07:28:28 AM,9.86,72.46,8.48,113.8,,,,,,
3689,09/01/25 07:33:28 AM,9.95,72.43,8.56,114.8,,,,,,
3690,09/01/25 07:38:28 AM,9.98,72.43,8.59,115.2,,,,,,
3691,09/01/25 07:43:28 AM,10.01,72.43,8.61,115.5,,,,,,
3692,09/01/25 07:48:28 AM,10.06,72.39,8.65,116.0,,,,,,
3693,09/01/25 07:53:28 AM,10.08,72.39,8.67,116.3,,,,,,
3694,09/01/25 07:58:28 AM,10.09,72.39,8.68,116.4,,,,,,
3695,09/01/25 08:03:28 AM,10.10,72.39,8.69,116.5,,,,,,
3696,09/01/25 08:08:28 AM,10.12,72.36,8.71,116.7,,,,,,
3697,09/01/25 08:13:28 AM,10.11,72.36,8.70,116.6,,,,,,
3698,09/01/25 08:18:28 AM,10.09,72.36,8.68,116.3,,,,,,
3699,09/01/25 08:23:28 AM,10.10,72.36,8.69,116.5,,,,,,
3700,09/01/25 08:28:28 AM,10.08,72.32,8.67,116.2,,,,,,
3701,09/01/25 08:33:28 AM,10.08,72.32,8.67,116.2,,,,,,
3702,09/01/25 08:38:28 AM,10.09,72.32,8.68,116.3,,,,,,
3703,09/01/25 08:43:28 AM,10.06,72.32,8.65,115.9,,,,,,
3704,09/01/25 08:48:28 AM,10.03,72.32,8.63,115.6,,,,,,
3705,09/01/25 08:53:28 AM,10.04,72.32,8.64,115.7,,,,,,
3706,09/01/25 08:58:28 AM,10.04,72.32,8.64,115.7,,,,,,
3707,09/01/25 09:03:28 AM,10.03,72.32,8.63,115.6,,,,,,
3708,09/01/25 09:08:28 AM,10.02,72.32,8.62,115.5,,,,,,
3709,09/01/25 09:13:28 AM,10.01,72.32,8.61,115.4,,,,,,
3710,09/01/25 09:18:28 AM,10.01,72.32,8.61,115.4,,,,,,
3711,09/01/25 09:23:28 AM,9.98,72.32,8.58,115.0,,,,,,
3712,09/01/25 09:28:28 AM,9.96,72.32,8.57,114.8,,,,,,
3713,09/01/25 09:33:28 AM,9.92,72.32,8.53,114.3,,,,,,
3714,09/01/25 09:38:28 AM,9.92,72.32,8.53,114.3,,,,,,
3715,09/01/25 09:43:28 AM,9.88,72.32,8.50,113.9,,,,,,
3716,09/01/25 09:48:28 AM,9.83,72.32,8.46,113.3,,,,,,
3717,09/01/25 09:53:28 AM,9.83,72.32,8.46,113.3,,,,,,
3718,09/01/25 09:58:28 AM,9.79,72.32,8.42,112.8,,,,,,
3719,09/01/25 10:03:28 AM,9.92,72.36,8.53,114.4,,,,,,
3720,09/01/25 10:08:28 AM,9.86,72.39,8.48,113.7,,,,,,
3721,09/01/25 10:13:28 AM,9.85,72.39,8.47,113.6,,,,,,
3722,09/01/25 10:18:28 AM,9.82,72.39,8.45,113.3,,,,,,
3723,09/01/25 10:23:28 AM,9.81,72.39,8.44,113.2,,,,,,
3724,09/01/25 10:28:28 AM,9.81,72.39,8.44,113.2,,,,,,
3725,09/01/25 10:33:28 AM,9.82,72.39,8.45,113.3,,,,,,
3726,09/01/25 10:38:28 AM,9.83,72.39,8.46,113.4,,,,,,
3727,09/01/25 10:43:28 AM,9.82,72.39,8.45,113.3,,,,,,
3728,09/01/25 10:48:28 AM,9.80,72.39,8.43,113.0,,,,,,
3729,09/01/25 10:53:28 AM,9.80,72.39,8.43,113.0,,,,,,
3730,09/01/25 10:58:28 AM,9.79,72.39,8.42,112.9,,,,,,
3731,09/01/25 11:03:28 AM,9.79,72.39,8.42,112.9,,,,,,
3732,09/01/25 11:08:28 AM,9.78,72.36,8.41,112.8,,,,,,
3733,09/01/25 11:13:28 AM,9.77,72.36,8.40,112.6,,,,,,
3734,09/01/25 11:18:28 AM,9.77,72.36,8.40,112.6,,,,,,
3735,09/01/25 11:23:28 AM,9.75,72.36,8.39,112.4,,,,,,
3736,09/01/25 11:28:28 AM,9.72,72.36,8.36,112.1,,,,,,
3737,09/01/25 11:33:28 AM,9.73,72.36,8.37,112.2,,,,,,
3738,09/01/25 11:38:28 AM,9.71,72.32,8.35,111.9,,,,,,
3739,09/01/25 11:43:28 AM,9.67,72.32,8.32,111.5,,,,,,
3740,09/01/25 11:48:28 AM,9.64,72.32,8.29,111.1,,,,,,
3741,09/01/25 11:53:28 AM,9.61,72.32,8.27,110.8,,,,,,
3742,09/01/25 11:58:28 AM,9.60,72.32,8.26,110.6,,,,,,
3743,09/01/25 12:03:28 PM,9.61,72.32,8.27,110.8,,,,,,
3744,09/01/25 12:08:28 PM,9.62,72.32,8.28,110.9,,,,,,
3745,09/01/25 12:13:28 PM,9.60,72.28,8.26,110.6,,,,,,
3746,09/01/25 12:18:28 PM,9.63,72.28,8.28,110.9,,,,,,
3747,09/01/25 12:23:28 PM,9.63,72.28,8.28,110.9,,,,,,
3748,09/01/25 12:28:28 PM,9.57,72.28,8.23,110.3,,,,,,
3749,09/01/25 12:33:28 PM,9.56,72.28,8.22,110.1,,,,,,
3750,09/01/25 12:38:28 PM,9.56,72.28,8.22,110.1,,,,,,
3751,09/01/25 12:43:28 PM,9.56,72.25,8.22,110.1,,,,,,
3752,09/01/25 12:48:28 PM,9.56,72.25,8.22,110.1,,,,,,
3753,09/01/25 12:53:28 PM,9.58,72.25,8.24,110.3,,,,,,
3754,09/01/25 12:58:28 PM,9.61,72.25,8.27,110.7,,,,,,
3755,09/01/25 01:03:28 PM,9.58,72.25,8.24,110.3,,,,,,
3756,09/01/25 01:08:28 PM,9.58,72.21,8.24,110.3,,,,,,
3757,09/01/25 01:13:28 PM,9.57,72.21,8.23,110.2,,,,,,
3758,09/01/25 01:18:28 PM,9.56,72.21,8.22,110.1,,,,,,
3759,09/01/25 01:23:28 PM,9.54,72.21,8.21,109.8,,,,,,
3760,09/01/25 01:28:28 PM,9.54,72.21,8.21,109.8,,,,,,
3761,09/01/25 01:33:28 PM,9.53,72.21,8.20,109.7,,,,,,
3762,09/01/25 01:38:28 PM,9.58,72.21,8.24,110.3,,,,,,
3763,09/01/25 01:43:28 PM,9.60,72.21,8.26,110.5,,,,,,
3764,09/01/25 01:48:28 PM,9.61,72.18,8.27,110.6,,,,,,
3765,09/01/25 01:53:28 PM,9.65,72.18,8.30,111.1,,,,,,
3766,09/01/25 01:58:28 PM,9.65,72.21,8.30,111.1,,,,,,
3767,09/01/25 02:03:28 PM,9.63,72.21,8.28,110.9,,,,,,
3768,09/01/25 02:08:28 PM,9.60,72.21,8.26,110.5,,,,,,
3769,09/01/25 02:13:28 PM,9.60,72.21,8.26,110.5,,,,,,
3770,09/01/25 02:18:28 PM,9.62,72.18,8.27,110.7,,,,,,
3771,09/01/25 02:23:28 PM,9.57,72.18,8.23,110.1,,,,,,
3772,09/01/25 02:28:28 PM,9.57,72.18,8.23,110.1,,,,,,
3773,09/01/25 02:33:28 PM,9.56,72.18,8.22,110.0,,,,,,
3774,09/01/25 02:38:28 PM,9.58,72.18,8.24,110.2,,,,,,
3775,09/01/25 02:43:28 PM,9.47,72.18,8.15,109.0,,,,,,
3776,09/01/25 02:48:28 PM,9.36,72.18,8.05,107.7,,,,,,
3777,09/01/25 02:53:28 PM,9.35,72.18,8.04,107.6,,,,,,
3778,09/01/25 02:58:28 PM,9.37,72.18,8.06,107.8,,,,,,
3779,09/01/25 03:03:28 PM,9.54,72.18,8.21,109.8,,,,,,
3780,09/01/25 03:08:28 PM,9.49,72.18,8.16,109.2,,,,,,
3781,09/01/25 03:13:28 PM,9.42,72.18,8.10,108.4,,,,,,
3782,09/01/25 03:18:28 PM,9.54,72.18,8.21,109.8,,,,,,
3783,09/01/25 03:23:28 PM,9.59,72.18,8.25,110.4,,,,,,
3784,09/01/25 03:28:28 PM,9.61,72.18,8.27,110.6,,,,,,
3785,09/01/25 03:33:28 PM,9.59,72.18,8.25,110.4,,,,,,
3786,09/01/25 03:38:28 PM,9.61,72.21,8.27,110.6,,,,,,
3787,09/01/25 03:43:28 PM,9.59,72.21,8.25,110.4,,,,,,
3788,09/01/25 03:48:28 PM,9.57,72.21,8.23,110.2,,,,,,
3789,09/01/25 03:53:28 PM,9.51,72.21,8.18,109.5,,,,,,
3790,09/01/25 03:58:28 PM,9.49,72.21,8.16,109.3,,,,,,
3791,09/01/25 04:03:28 PM,10.25,72.28,8.82,118.1,,,,,,
3792,09/01/25 04:08:28 PM,10.26,72.36,8.83,118.3,,,,,,
3793,09/01/25 04:13:28 PM,10.24,72.39,8.81,118.1,,,,,,
3794,09/01/25 04:18:28 PM,10.24,72.39,8.81,118.1,,,,,,
3795,09/01/25 04:23:28 PM,10.25,72.39,8.82,118.2,,,,,,
3796,09/01/25 04:28:28 PM,10.24,72.43,8.81,118.2,,,,,,
3797,09/01/25 04:33:28 PM,10.24,72.39,8.81,118.1,,,,,,
3798,09/01/25 04:38:28 PM,10.24,72.39,8.81,118.1,,,,,,
3799,09/01/25 04:43:28 PM,10.24,72.39,8.81,118.1,,,,,,
3800,09/01/25 04:48:28 PM,10.24,72.39,8.81,118.1,,,,,,
3801,09/01/25 04:53:28 PM,10.23,72.39,8.80,118.0,,,,,,
3802,09/01/25 04:58:28 PM,10.22,72.39,8.79,117.9,,,,,,
3803,09/01/25 05:03:28 PM,10.22,72.39,8.79,117.9,,,,,,
3804,09/01/25 05:08:28 PM,10.22,72.43,8.79,117.9,,,,,,
3805,09/01/25 05:13:28 PM,10.23,72.46,8.80,118.1,,,,,,
3806,09/01/25 05:18:28 PM,10.21,72.46,8.78,117.9,,,,,,
3807,09/01/25 05:23:28 PM,10.20,72.46,8.77,117.7,,,,,,
3808,09/01/25 05:28:28 PM,10.21,72.50,8.78,117.9,,,,,,
3809,09/01/25 05:33:28 PM,10.21,72.50,8.78,117.9,,,,,,
3810,09/01/25 05:38:28 PM,10.19,72.50,8.77,117.7,,,,,,
3811,09/01/25 05:43:28 PM,10.20,72.50,8.78,117.8,,,,,,
3812,09/01/25 05:48:28 PM,10.20,72.50,8.78,117.8,,,,,,
3813,09/01/25 05:53:28 PM,10.18,72.54,8.76,117.6,,,,,,
3814,09/01/25 05:58:28 PM,10.17,72.50,8.75,117.4,,,,,,
3815,09/01/25 06:03:28 PM,10.18,72.50,8.76,117.6,,,,,,
3816,09/01/25 06:08:28 PM,10.18,72.50,8.76,117.6,,,,,,
3817,09/01/25 06:13:28 PM,10.19,72.50,8.77,117.7,,,,,,
3818,09/01/25 06:18:28 PM,10.18,72.50,8.76,117.6,,,,,,
3819,09/01/25 06:23:28 PM,10.19,72.46,8.77,117.6,,,,,,
3820,09/01/25 06:28:28 PM,10.13,72.46,8.71,116.9,,,,,,
3821,09/01/25 06:33:28 PM,10.16,72.46,8.74,117.3,,,,,,
3822,09/01/25 06:38:28 PM,10.13,72.43,8.71,116.9,,,,,,
3823,09/01/25 06:43:28 PM,10.20,72.39,8.77,117.7,,,,,,
3824,09/01/25 06:48:28 PM,10.20,72.39,8.77,117.7,,,,,,
3825,09/01/25 06:53:28 PM,10.14,72.39,8.72,117.0,,,,,,
3826,09/01/25 06:58:28 PM,10.13,72.39,8.71,116.8,,,,,,
3827,09/01/25 07:03:28 PM,10.05,72.43,8.65,116.0,,,,,,
3828,09/01/25 07:08:28 PM,10.01,72.46,8.61,115.5,,,,,,
3829,09/01/25 07:13:28 PM,10.00,72.50,8.60,115.5,,,,,,
3830,09/01/25 07:18:28 PM,10.04,72.50,8.64,115.9,,,,,,
3831,09/01/25 07:23:28 PM,10.05,72.54,8.65,116.1,,,,,,
3832,09/01/25 07:28:28 PM,10.03,72.57,8.63,115.9,,,,,,
3833,09/01/25 07:33:28 PM,10.01,72.57,8.61,115.7,,,,,,
3834,09/01/25 07:38:28 PM,10.01,72.57,8.61,115.7,,,,,,
3835,09/01/25 07:43:28 PM,9.89,72.57,8.51,114.3,,,,,,
3836,09/01/25 07:48:28 PM,9.91,72.54,8.53,114.5,,,,,,
3837,09/01/25 07:53:28 PM,9.92,72.54,8.53,114.6,,,,,,
3838,09/01/25 07:58:28 PM,9.88,72.50,8.50,114.1,,,,,,
3839,09/01/25 08:03:28 PM,9.86,72.50,8.48,113.9,,,,,,
3840,09/01/25 08:08:28 PM,9.77,72.46,8.41,112.8,,,,,,
3841,09/01/25 08:13:28 PM,9.77,72.43,8.40,112.7,,,,,,
3842,09/01/25 08:18:28 PM,9.74,72.39,8.38,112.3,,,,,,
3843,09/01/25 08:23:28 PM,9.71,72.39,8.35,112.0,,,,,,
3844,09/01/25 08:28:28 PM,9.75,72.36,8.39,112.4,,,,,,
3845,09/01/25 08:33:28 PM,9.68,72.32,8.33,111.6,,,,,,
3846,09/01/25 08:38:28 PM,9.73,72.28,8.37,112.1,,,,,,
3847,09/01/25 08:43:28 PM,9.72,72.25,8.36,111.9,,,,,,
3848,09/01/25 08:48:28 PM,9.71,72.25,8.35,111.8,,,,,,
3849,09/01/25 08:53:28 PM,9.67,72.21,8.32,111.3,,,,,,
3850,09/01/25 08:58:28 PM,9.61,72.21,8.27,110.6,,,,,,
3851,09/01/25 09:03:28 PM,9.61,72.18,8.27,110.6,,,,,,
3852,09/01/25 09:08:28 PM,9.57,72.18,8.23,110.1,,,,,,
3853,09/01/25 09:13:28 PM,9.59,72.14,8.25,110.3,,,,,,
3854,09/01/25 09:18:28 PM,9.60,72.14,8.26,110.4,,,,,,
3855,09/01/25 09:23:28 PM,9.58,72.14,8.24,110.2,,,,,,
3856,09/01/25 09:28:28 PM,9.55,72.10,8.21,109.8,,,,,,
3857,09/01/25 09:33:28 PM,9.50,72.10,8.17,109.2,,,,,,
3858,09/01/25 09:38:28 PM,9.47,72.07,8.14,108.9,,,,,,
3859,09/01/25 09:43:28 PM,9.47,72.07,8.14,108.9,,,,,,
3860,09/01/25 09:48:28 PM,9.47,72.07,8.14,108.9,,,,,,
3861,09/01/25 09:53:28 PM,9.48,72.07,8.15,109.0,,,,,,
3862,09/01/25 09:58:28 PM,9.49,72.03,8.16,109.0,,,,,,
3863,09/01/25 10:03:28 PM,9.20,72.00,7.91,105.7,,,,,,
3864,09/01/25 10:08:28 PM,9.19,71.96,7.90,105.5,,,,,,
3865,09/01/25 10:13:28 PM,9.19,71.92,7.90,105.5,,,,,,
3866,09/01/25 10:18:28 PM,9.18,71.92,7.89,105.4,,,,,,
3867,09/01/25 10:23:28 PM,9.17,71.92,7.89,105.2,,,,,,
3868,09/01/25 10:28:28 PM,9.16,71.92,7.88,105.1,,,,,,
3869,09/01/25 10:33:28 PM,9.16,71.89,7.88,105.1,,,,,,
3870,09/01/25 10:38:28 PM,9.14,71.89,7.86,104.9,,,,,,
3871,09/01/25 10:43:28 PM,9.16,71.89,7.88,105.1,,,,,,
3872,09/01/25 10:48:28 PM,9.15,71.89,7.87,105.0,,,,,,
3873,09/01/25 10:53:28 PM,9.15,71.89,7.87,105.0,,,,,,
3874,09/01/25 10:58:28 PM,9.15,71.89,7.87,105.0,,,,,,
3875,09/01/25 11:03:28 PM,9.15,71.89,7.87,105.0,,,,,,
3876,09/01/25 11:08:28 PM,9.15,71.89,7.87,105.0,,,,,,
3877,09/01/25 11:13:28 PM,9.15,71.89,7.87,105.0,,,,,,
3878,09/01/25 11:18:28 PM,9.15,71.89,7.87,105.0,,,,,,
3879,09/01/25 11:23:28 PM,9.14,71.89,7.86,104.9,,,,,,
3880,09/01/25 11:28:28 PM,9.14,71.89,7.86,104.9,,,,,,
3881,09/01/25 11:33:28 PM,9.14,71.89,7.86,104.9,,,,,,
3882,09/01/25 11:38:28 PM,9.13,71.85,7.85,104.7,,,,,,
3883,09/01/25 11:43:28 PM,9.13,71.85,7.85,104.7,,,,,,
3884,09/01/25 11:48:28 PM,9.12,71.85,7.84,104.6,,,,,,
3885,09/01/25 11:53:28 PM,9.13,71.85,7.85,104.7,,,,,,
3886,09/01/25 11:58:28 PM,9.12,71.85,7.84,104.6,,,,,,
3887,09/02/25 12:03:28 AM,9.11,71.85,7.83,104.5,,,,,,
3888,09/02/25 12:08:28 AM,9.10,71.85,7.83,104.4,,,,,,
3889,09/02/25 12:13:28 AM,9.08,71.85,7.81,104.1,,,,,,
3890,09/02/25 12:18:28 AM,9.08,71.85,7.81,104.1,,,,,,
3891,09/02/25 12:23:28 AM,9.07,71.85,7.80,104.0,,,,,,
3892,09/02/25 12:28:28 AM,9.05,71.85,7.78,103.8,,,,,,
3893,09/02/25 12:33:28 AM,9.03,71.85,7.77,103.6,,,,,,
3894,09/02/25 12:38:28 AM,9.01,71.85,7.75,103.3,,,,,,
3895,09/02/25 12:43:28 AM,9.02,71.85,7.76,103.4,,,,,,
3896,09/02/25 12:48:28 AM,9.00,71.85,7.74,103.2,,,,,,
3897,09/02/25 12:53:28 AM,9.00,71.85,7.74,103.2,,,,,,
3898,09/02/25 12:58:28 AM,8.99,71.85,7.73,103.1,,,,,,
3899,09/02/25 01:03:28 AM,8.99,71.85,7.73,103.1,,,,,,
3900,09/02/25 01:08:28 AM,8.96,71.85,7.71,102.8,,,,,,
3901,09/02/25 01:13:28 AM,9.00,71.85,7.74,103.2,,,,,,
3902,09/02/25 01:18:28 AM,9.00,71.85,7.74,103.2,,,,,,
3903,09/02/25 01:23:28 AM,9.01,71.85,7.75,103.3,,,,,,
3904,09/02/25 01:28:28 AM,8.97,71.85,7.71,102.9,,,,,,
3905,09/02/25 01:33:28 AM,8.97,71.85,7.71,102.9,,,,,,
3906,09/02/25 01:38:28 AM,8.95,71.85,7.70,102.6,,,,,,
3907,09/02/25 01:43:28 AM,8.93,71.85,7.68,102.4,,,,,,
3908,09/02/25 01:48:28 AM,8.91,71.89,7.66,102.2,,,,,,
3909,09/02/25 01:53:28 AM,8.88,71.89,7.64,101.9,,,,,,
3910,09/02/25 01:58:28 AM,8.87,71.89,7.63,101.8,,,,,,
3911,09/02/25 02:03:28 AM,8.87,71.89,7.63,101.8,,,,,,
3912,09/02/25 02:08:28 AM,8.87,71.89,7.63,101.8,,,,,,
3913,09/02/25 02:13:28 AM,8.88,71.89,7.64,101.9,,,,,,
3914,09/02/25 02:18:28 AM,8.92,71.89,7.67,102.3,,,,,,
3915,09/02/25 02:23:28 AM,8.92,71.89,7.67,102.3,,,,,,
3916,09/02/25 02:28:28 AM,8.92,71.89,7.67,102.3,,,,,,
3917,09/02/25 02:33:28 AM,8.90,71.89,7.65,102.1,,,,,,
3918,09/02/25 02:38:28 AM,8.89,71.89,7.65,102.0,,,,,,
3919,09/02/25 02:43:28 AM,8.89,71.89,7.65,102.0,,,,,,
3920,09/02/25 02:48:28 AM,8.87,71.89,7.63,101.8,,,,,,
3921,09/02/25 02:53:28 AM,8.83,71.89,7.59,101.3,,,,,,
3922,09/02/25 02:58:28 AM,8.82,71.89,7.59,101.2,,,,,,
3923,09/02/25 03:03:28 AM,8.78,71.89,7.55,100.7,,,,,,
3924,09/02/25 03:08:28 AM,8.71,71.92,7.49,100.0,,,,,,
3925,09/02/25 03:13:28 AM,8.64,71.92,7.43,99.2,,,,,,
3926,09/02/25 03:18:28 AM,8.59,71.92,7.39,98.6,,,,,,
3927,09/02/25 03:23:28 AM,8.57,71.92,7.37,98.4,,,,,,
3928,09/02/25 03:28:28 AM,8.56,71.96,7.36,98.3,,,,,,
3929,09/02/25 03:33:28 AM,8.62,71.96,7.41,99.0,,,,,,
3930,09/02/25 03:38:28 AM,8.52,72.00,7.33,97.9,,,,,,
3931,09/02/25 03:43:28 AM,8.44,72.03,7.26,97.0,,,,,,
3932,09/02/25 03:48:28 AM,8.41,72.03,7.23,96.6,,,,,,
3933,09/02/25 03:53:28 AM,8.39,72.07,7.22,96.4,,,,,,
3934,09/02/25 03:58:28 AM,8.35,72.10,7.18,96.0,,,,,,
3935,09/02/25 04:03:28 AM,10.04,72.21,8.64,115.6,,,,,,
3936,09/02/25 04:08:28 AM,10.01,72.28,8.61,115.3,,,,,,
3937,09/02/25 04:13:28 AM,10.00,72.32,8.60,115.3,,,,,,
3938,09/02/25 04:18:28 AM,10.00,72.32,8.60,115.3,,,,,,
3939,09/02/25 04:23:28 AM,9.98,72.32,8.58,115.0,,,,,,
3940,09/02/25 04:28:28 AM,9.97,72.32,8.58,114.9,,,,,,
3941,09/02/25 04:33:28 AM,9.95,72.36,8.56,114.7,,,,,,
3942,09/02/25 04:38:28 AM,9.93,72.36,8.54,114.5,,,,,,
3943,09/02/25 04:43:28 AM,9.90,72.36,8.52,114.1,,,,,,
3944,09/02/25 04:48:28 AM,9.89,72.36,8.51,114.0,,,,,,
3945,09/02/25 04:53:28 AM,9.91,72.36,8.52,114.3,,,,,,
3946,09/02/25 04:58:28 AM,9.90,72.36,8.52,114.1,,,,,,
3947,09/02/25 05:03:28 AM,9.89,72.36,8.51,114.0,,,,,,
3948,09/02/25 05:08:28 AM,9.89,72.36,8.51,114.0,,,,,,
3949,09/02/25 05:13:28 AM,9.91,72.36,8.52,114.3,,,,,,
3950,09/02/25 05:18:28 AM,9.89,72.36,8.51,114.0,,,,,,
3951,09/02/25 05:23:28 AM,9.92,72.36,8.53,114.4,,,,,,
3952,09/02/25 05:28:28 AM,9.92,72.36,8.53,114.4,,,,,,
3953,09/02/25 05:33:28 AM,9.92,72.36,8.53,114.4,,,,,,
3954,09/02/25 05:38:28 AM,9.92,72.36,8.53,114.4,,,,,,
3955,09/02/25 05:43:28 AM,9.93,72.36,8.54,114.5,,,,,,
3956,09/02/25 05:48:28 AM,9.93,72.32,8.54,114.4,,,,,,
3957,09/02/25 05:53:28 AM,9.93,72.32,8.54,114.4,,,,,,
3958,09/02/25 05:58:28 AM,9.93,72.32,8.54,114.4,,,,,,
3959,09/02/25 06:03:28 AM,9.91,72.32,8.52,114.2,,,,,,
3960,09/02/25 06:08:28 AM,9.92,72.32,8.53,114.3,,,,,,
3961,09/02/25 06:13:28 AM,9.91,72.32,8.52,114.2,,,,,,
3962,09/02/25 06:18:28 AM,9.93,72.32,8.54,114.4,,,,,,
3963,09/02/25 06:23:28 AM,9.92,72.32,8.53,114.3,,,,,,
3964,09/02/25 06:28:28 AM,9.89,72.32,8.51,114.0,,,,,,
3965,09/02/25 06:33:28 AM,9.81,72.32,8.44,113.1,,,,,,
3966,09/02/25 06:38:28 AM,9.80,72.32,8.43,113.0,,,,,,
3967,09/02/25 06:43:28 AM,9.80,72.32,8.43,113.0,,,,,,
3968,09/02/25 06:48:28 AM,9.75,72.28,8.39,112.3,,,,,,
3969,09/02/25 06:53:28 AM,9.77,72.28,8.40,112.6,,,,,,
3970,09/02/25 06:58:28 AM,9.73,72.28,8.37,112.1,,,,,,
3971,09/02/25 07:03:28 AM,9.70,72.28,8.34,111.8,,,,,,
3972,09/02/25 07:08:28 AM,9.67,72.28,8.32,111.4,,,,,,
3973,09/02/25 07:13:28 AM,9.76,72.28,8.40,112.4,,,,,,
3974,09/02/25 07:18:28 AM,9.72,72.25,8.36,111.9,,,,,,
3975,09/02/25 07:23:28 AM,9.74,72.25,8.38,112.2,,,,,,
3976,09/02/25 07:28:28 AM,9.73,72.25,8.37,112.1,,,,,,
3977,09/02/25 07:33:28 AM,9.76,72.25,8.40,112.4,,,,,,
3978,09/02/25 07:38:28 AM,9.73,72.25,8.37,112.1,,,,,,
3979,09/02/25 07:43:28 AM,9.72,72.21,8.36,111.9,,,,,,
3980,09/02/25 07:48:28 AM,9.72,72.21,8.36,111.9,,,,,,
3981,09/02/25 07:53:28 AM,9.68,72.21,8.33,111.4,,,,,,
3982,09/02/25 07:58:28 AM,9.68,72.21,8.33,111.4,,,,,,
3983,09/02/25 08:03:28 AM,9.68,72.21,8.33,111.4,,,,,,
3984,09/02/25 08:08:28 AM,9.67,72.18,8.32,111.3,,,,,,
3985,09/02/25 08:13:28 AM,9.68,72.18,8.33,111.4,,,,,,
3986,09/02/25 08:18:28 AM,9.67,72.18,8.32,111.3,,,,,,
3987,09/02/25 08:23:28 AM,9.69,72.18,8.33,111.5,,,,,,
3988,09/02/25 08:28:28 AM,9.69,72.14,8.33,111.5,,,,,,
3989,09/02/25 08:33:28 AM,9.67,72.14,8.32,111.2,,,,,,
3990,09/02/25 08:38:28 AM,9.64,72.14,8.29,110.9,,,,,,
3991,09/02/25 08:43:28 AM,9.60,72.10,8.26,110.4,,,,,,
3992,09/02/25 08:48:28 AM,9.58,72.10,8.24,110.2,,,,,,
3993,09/02/25 08:53:28 AM,9.55,72.10,8.21,109.8,,,,,,
3994,09/02/25 08:58:28 AM,9.54,72.10,8.21,109.7,,,,,,
